EXP_INFO, , ,Checkpoint,ckpt/0301/00_Norm2d3d_NoAug, , ,Config,ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/00_Norm2d3d_NoAug -gpu 6,7 -bs 384", , ,PID,1076628
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
29,0.00015094,0.04658,50.27,45.22,49.61,47.64,44.82,51.94,63.23,46.3,46.08,57.52,69.43,49.95,48.4,39.79,50.85,43.22,6.91,1.95,4.19,8.38,13.12,27.41,24.0,25.58,28.34,31.72,27.99,27.99,124.3,124.3,19.14,19.34,18.94,16.02,4.53,10.51,19.45,29.62,27.84,20.1,23.28,29.89,38.09,41.14,41.14,233.09,233.09,195.34,199.16,191.52,62.7,25.78,49.61,77.26,98.16,193.31,189.57,190.71,194.16,198.79,116.24,116.24,297.13,297.13
31,0.00014794,0.04513,48.78,43.41,48.86,44.99,43.81,50.56,62.89,44.91,45.91,57.16,67.19,49.25,48.41,35.98,49.14,39.29,6.79,1.86,4.08,8.23,12.99,27.45,24.13,25.66,28.36,31.66,28.15,28.15,109.66,109.66,18.82,19.04,18.59,16.73,6.03,11.36,19.81,29.7,27.19,19.3,22.68,29.28,37.51,41.28,41.28,234.3,234.3,195.56,198.44,192.68,70.57,41.47,59.69,81.75,99.36,196.02,192.66,193.42,196.93,201.08,117.25,117.25,250.48,250.48
33,0.00014500,0.04363,49.54,43.34,48.98,46.52,44.5,52.0,63.4,45.26,45.62,57.63,68.92,49.93,48.15,36.88,50.08,41.84,6.8,1.87,4.07,8.25,13.02,27.17,23.66,25.3,28.14,31.58,28.1,28.1,116.43,116.43,18.75,18.94,18.56,15.36,4.1,10.04,18.75,28.56,27.26,19.68,22.85,29.25,37.26,40.03,40.03,263.82,263.82,195.7,199.16,192.25,73.38,44.84,63.47,84.6,100.62,194.58,191.18,191.91,195.51,199.73,112.6,112.6,296.24,296.24
35,0.00014211,0.04242,48.23,42.42,48.74,45.9,43.58,50.1,60.53,44.76,44.8,56.02,67.14,48.8,46.8,35.61,49.24,39.04,6.79,1.95,4.09,8.22,12.91,27.11,23.63,25.27,28.08,31.48,28.31,28.31,134.78,134.78,18.76,18.98,18.53,16.29,5.84,11.06,19.37,28.9,26.76,19.04,22.3,28.84,36.88,41.09,41.09,298.02,298.02,195.22,196.99,193.45,75.38,50.05,66.51,85.21,99.75,197.56,193.74,194.83,198.81,202.87,116.35,116.35,309.67,309.67
37,0.00013928,0.04117,49.62,45.24,49.28,47.07,44.72,51.4,62.32,47.16,46.17,56.73,66.78,50.0,48.51,37.85,49.65,41.49,7.64,3.35,5.0,8.85,13.37,27.49,24.1,25.66,28.42,31.79,27.91,27.91,126.0,126.0,20.06,20.19,19.94,17.12,6.96,11.83,20.21,29.46,28.04,20.56,23.52,30.12,37.94,41.87,41.87,261.61,261.61,198.79,201.85,195.74,73.83,46.66,64.27,84.56,99.84,199.27,196.47,196.77,200.06,203.78,116.09,116.09,299.65,299.65
39,0.00013651,0.04013,48.19,43.23,48.62,44.8,44.03,50.45,61.95,45.24,43.65,56.08,66.46,48.75,47.68,34.94,48.22,38.83,6.83,1.88,4.18,8.3,12.97,27.36,23.97,25.56,28.28,31.62,28.16,28.16,114.6,114.6,19.2,19.37,19.04,16.72,6.54,11.77,19.7,28.87,27.32,19.72,23.01,29.35,37.19,41.12,41.12,205.09,205.09,194.79,197.16,192.43,76.11,52.13,67.84,85.26,99.22,195.46,191.94,192.68,196.4,200.81,113.39,113.39,245.02,245.02
41,0.00013379,0.03902,48.7,44.53,49.09,45.23,44.07,50.98,62.36,44.91,44.76,56.02,66.5,49.71,47.77,35.97,48.93,39.63,6.61,1.62,3.91,8.1,12.82,27.24,23.79,25.39,28.18,31.58,28.19,28.19,113.72,113.72,18.18,18.27,18.1,15.03,3.5,9.74,18.62,28.26,26.15,18.31,21.64,28.31,36.33,40.05,40.05,231.49,231.49,195.55,198.29,192.8,73.58,46.62,64.36,84.12,99.23,195.92,192.29,193.06,197.04,201.29,114.19,114.19,268.75,268.75
43,0.00013113,0.03821,48.32,42.96,48.26,45.18,43.44,50.33,61.93,45.0,43.99,56.7,67.27,49.21,47.31,35.56,48.62,39.05,6.64,1.63,3.94,8.14,12.86,26.97,23.51,25.11,27.91,31.34,28.15,28.15,131.93,131.93,17.92,18.03,17.8,14.67,3.3,9.41,18.11,27.86,26.21,18.59,21.71,28.24,36.31,40.07,40.07,267.3,267.3,194.5,196.64,192.37,80.43,60.39,73.41,88.28,99.62,197.91,195.21,195.49,198.49,202.46,114.62,114.62,299.41,299.41
45,0.00012852,0.03729,48.5,43.1,48.87,45.11,43.52,50.78,61.51,45.72,44.92,56.5,66.63,49.13,47.49,36.35,48.76,39.15,6.7,1.64,3.98,8.21,12.96,26.8,23.34,24.93,27.75,31.19,28.07,28.07,115.75,115.75,18.08,18.18,17.99,15.51,4.49,10.18,18.84,28.53,26.67,18.88,22.19,28.75,36.87,39.97,39.97,252.11,252.11,194.02,196.11,191.92,77.1,55.02,70.03,85.56,97.79,197.57,194.82,195.23,198.21,202.01,115.16,115.16,245.05,245.05
47,0.00012596,0.03654,49.61,43.47,49.25,46.22,45.41,51.18,62.82,46.7,45.94,57.05,68.77,49.98,47.84,37.69,50.89,40.93,6.48,1.37,3.75,8.01,12.79,26.77,23.21,24.85,27.75,31.25,27.97,27.97,118.63,118.63,18.26,18.49,18.03,14.85,3.63,9.6,18.3,27.87,26.33,18.53,21.86,28.47,36.45,39.77,39.77,214.92,214.92,197.34,201.03,193.66,68.43,38.88,58.13,79.9,96.8,196.62,194.05,194.01,197.14,201.3,113.79,113.79,287.48,287.48
