EXP_INFO, , ,Checkpoint,ckpt/0301/03_Norm2d3d_NoAug_TaskIDasPrompt, , ,Config,ckpt/0301/00_Norm2d3d_NoAug/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/03_Norm2d3d_NoAug_TaskIDasPrompt -gpu 4,5 -bs 384 -use_task_id_as_prompt", , ,PID,408825
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
29,0.00015094,1.03451,438.36,448.39,442.8,431.71,461.58,414.44,468.38,447.35,473.9,412.95,407.33,410.21,436.24,418.68,455.03,446.42,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.06,203.95,214.66,214.66,204.41,204.41,418.28,418.19,418.37,418.34,418.19,418.35,418.45,418.37,418.1,418.34,418.16,418.01,417.91,438.79,438.79,418.37,418.37,420.69,420.69,420.69,420.69,420.69,420.7,420.66,420.69,420.71,420.74,420.72,420.68,420.69,442.35,442.35,420.63,420.63
31,0.00014794,1.03449,438.35,448.38,442.81,431.69,461.56,414.42,468.35,447.34,473.94,412.92,407.32,410.2,436.23,418.68,455.06,446.42,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.07,203.95,214.65,214.65,204.41,204.41,418.24,418.14,418.33,418.3,418.14,418.3,418.4,418.33,418.06,418.29,418.11,417.96,417.87,438.74,438.74,418.33,418.33,420.71,420.71,420.7,420.7,420.71,420.71,420.67,420.7,420.72,420.75,420.73,420.69,420.71,442.35,442.35,420.64,420.64
33,0.00014500,1.03452,438.12,448.02,442.83,431.2,461.28,413.93,468.04,447.06,474.33,412.42,406.95,409.8,436.05,418.54,455.25,446.17,204.38,204.52,204.41,204.33,204.25,204.08,204.24,204.14,204.03,203.92,214.53,214.53,204.38,204.38,418.43,418.34,418.52,418.49,418.34,418.5,418.6,418.52,418.25,418.49,418.31,418.16,418.06,438.75,438.75,418.52,418.52,420.68,420.68,420.68,420.68,420.68,420.69,420.65,420.68,420.7,420.73,420.71,420.67,420.69,442.16,442.16,420.62,420.62
35,0.00014211,1.03451,438.46,448.55,442.78,431.96,461.7,414.68,468.5,447.46,473.72,413.18,407.49,410.41,436.31,418.74,454.95,446.54,204.41,204.56,204.44,204.36,204.29,204.12,204.27,204.17,204.07,203.95,214.7,214.7,204.41,204.41,418.54,418.45,418.64,418.6,418.45,418.61,418.71,418.64,418.36,418.6,418.42,418.26,418.17,439.08,439.08,418.64,418.64,420.63,420.63,420.63,420.62,420.63,420.63,420.6,420.63,420.64,420.67,420.65,420.61,420.63,442.35,442.35,420.57,420.57
37,0.00013928,1.03450,438.21,448.15,442.83,431.37,461.39,414.1,468.16,447.17,474.2,412.6,407.09,409.94,436.12,418.6,455.19,446.26,204.4,204.54,204.42,204.35,204.27,204.1,204.25,204.15,204.05,203.94,214.58,214.58,204.4,204.4,418.25,418.16,418.35,418.31,418.16,418.32,418.42,418.35,418.08,418.31,418.13,417.98,417.89,438.65,438.65,418.35,418.35,420.72,420.72,420.72,420.71,420.72,420.72,420.69,420.72,420.73,420.76,420.75,420.7,420.72,442.26,442.26,420.66,420.66
39,0.00013651,1.03451,438.38,448.42,442.8,431.76,461.6,414.49,468.4,447.37,473.87,413.0,407.37,410.25,436.25,418.7,455.02,446.45,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.07,203.95,214.67,214.67,204.41,204.41,418.3,418.21,418.39,418.36,418.21,418.37,418.47,418.39,418.12,418.36,418.17,418.02,417.93,438.82,438.82,418.39,418.39,420.69,420.69,420.69,420.68,420.69,420.69,420.65,420.69,420.7,420.73,420.71,420.67,420.69,442.35,442.35,420.62,420.62
41,0.00013379,1.03450,438.36,448.38,442.81,431.69,461.56,414.42,468.35,447.34,473.94,412.92,407.32,410.2,436.23,418.69,455.06,446.42,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.07,203.95,214.65,214.65,204.41,204.41,418.24,418.15,418.33,418.3,418.15,418.31,418.41,418.33,418.06,418.3,418.11,417.96,417.87,438.74,438.74,418.33,418.33,420.7,420.7,420.7,420.7,420.7,420.71,420.67,420.7,420.72,420.75,420.73,420.69,420.71,442.35,442.35,420.64,420.64
43,0.00013113,1.03451,438.37,448.41,442.8,431.74,461.59,414.47,468.39,447.36,473.88,412.98,407.35,410.23,436.25,418.69,455.02,446.43,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.07,203.95,214.66,214.66,204.41,204.41,418.27,418.18,418.37,418.33,418.18,418.34,418.44,418.37,418.1,418.33,418.15,418.0,417.91,438.8,438.8,418.37,418.37,420.69,420.69,420.69,420.69,420.69,420.7,420.66,420.69,420.71,420.74,420.72,420.68,420.7,442.35,442.35,420.63,420.63
45,0.00012852,1.03449,438.56,448.69,442.8,432.13,461.81,414.84,468.61,447.58,473.63,413.36,407.64,410.56,436.4,418.82,454.92,446.65,204.44,204.58,204.47,204.39,204.32,204.14,204.3,204.2,204.09,203.98,214.76,214.76,204.44,204.44,418.22,418.13,418.31,418.28,418.13,418.29,418.39,418.31,418.04,418.28,418.09,417.94,417.85,438.86,438.86,418.31,418.31,420.7,420.7,420.7,420.69,420.7,420.7,420.67,420.7,420.71,420.74,420.72,420.68,420.7,442.47,442.47,420.64,420.64
47,0.00012596,1.03447,438.44,448.52,442.8,431.88,461.68,414.61,468.49,447.45,473.77,413.13,407.47,410.35,436.3,418.73,454.96,446.51,204.42,204.56,204.45,204.37,204.3,204.12,204.28,204.18,204.08,203.96,214.7,214.7,204.42,204.42,418.24,418.15,418.34,418.3,418.15,418.31,418.41,418.34,418.07,418.3,418.12,417.97,417.88,438.82,438.82,418.34,418.34,420.7,420.7,420.7,420.69,420.7,420.7,420.67,420.7,420.71,420.74,420.72,420.68,420.7,442.41,442.41,420.64,420.64
